1	0072T
1	0075T
1	0171T
1	0195T
1	0196T
1	0200T
1	0201T
1	0213T
1	0214T
1	0215T
1	0216T
1	0217T
1	0218T
1	0219T
1	0220T
1	0221T
1	0228T
1	0230T
1	0236T
1	0243T
1	0244T
1	0249T
1	0274T
1	0275T
1	0281T
1	0286T
1	0288T
1	0291T
1	0293T
1	0295T
1	0296T
1	0297T
1	0298T
1	0299T
1	0329T
1	0330T
1	0333T
1	0338T
1	0339T
1	0355T
1	0357T
1	0358T
1	0359T
1	0360T
1	0362T
1	0364T
1	0366T
1	0368T
1	0373T
1	0375T
1	0377T
1	0378T
1	0379T
1	0380T
1	0381T
1	0382T
1	0383T
1	0384T
1	0385T
1	0386T
1	10040
1	10060
1	10061
1	11000
1	11004
1	11005
1	11006
1	11008
1	11042
1	11043
1	11044
1	11055
1	11056
1	11057
1	11100
1	11200
1	11450
1	11451
1	11462
1	11463
1	11719
1	11720
1	11721
1	11730
1	11900
1	11901
1	11920
1	11921
1	11950
1	11951
1	11952
1	11976
1	11980
1	12001
1	12002
1	12004
1	12005
1	12006
1	12007
1	12011
1	12013
1	12014
1	12015
1	12016
1	12017
1	12018
1	12031
1	12032
1	12034
1	12035
1	12036
1	12037
1	12041
1	12042
1	12044
1	12045
1	12046
1	12047
1	12051
1	12052
1	12053
1	12054
1	12055
1	12056
1	12057
1	13100
1	13101
1	13120
1	13121
1	13131
1	13132
1	13151
1	13152
1	15002
1	15004
1	15040
1	15100
1	15110
1	15115
1	15120
1	15130
1	15135
1	15150
1	15151
1	15155
1	15156
1	15200
1	15220
1	15240
1	15260
1	15271
1	15273
1	15275
1	15277
1	15775
1	15776
1	15780
1	15786
1	15788
1	15789
1	15819
1	15820
1	15821
1	15822
1	15823
1	15824
1	15825
1	15826
1	15828
1	15829
1	15830
1	15832
1	15833
1	15834
1	15836
1	15838
1	15847
1	15850
1	15851
1	15876
1	15877
1	15878
1	15879
1	16000
1	16035
1	17000
1	17004
1	17106
1	17107
1	17108
1	17110
1	17111
1	17340
1	17360
1	19030
1	19081
1	19083
1	19085
1	19120
1	19125
1	19281
1	19283
1	19285
1	19287
1	19298
1	19300
1	19301
1	19302
1	19303
1	19304
1	19305
1	19306
1	19307
1	19316
1	19318
1	19324
1	19325
1	19328
1	19330
1	19340
1	19342
1	19350
1	19355
1	19357
1	19361
1	19364
1	19366
1	19367
1	19368
1	19369
1	19370
1	19371
1	19380
1	19396
1	20526
1	20552
1	20553
1	20660
1	20661
1	20662
1	20663
1	20664
1	20665
1	20802
1	20805
1	20808
1	20824
1	20827
1	20838
1	20931
1	20937
1	20938
1	20973
1	20982
1	20983
1	21010
1	21050
1	21060
1	21070
1	21073
1	21076
1	21077
1	21079
1	21080
1	21081
1	21082
1	21083
1	21084
1	21086
1	21087
1	21088
1	21100
1	21116
1	21120
1	21121
1	21122
1	21123
1	21137
1	21138
1	21139
1	21141
1	21142
1	21143
1	21145
1	21146
1	21147
1	21150
1	21151
1	21154
1	21155
1	21159
1	21160
1	21175
1	21179
1	21180
1	21182
1	21183
1	21184
1	21188
1	21193
1	21194
1	21195
1	21196
1	21199
1	21240
1	21242
1	21243
1	21244
1	21247
1	21255
1	21256
1	21260
1	21261
1	21263
1	21267
1	21268
1	21270
1	21275
1	21280
1	21282
1	21295
1	21296
1	21310
1	21315
1	21320
1	21325
1	21330
1	21335
1	21336
1	21337
1	21338
1	21339
1	21340
1	21343
1	21344
1	21345
1	21346
1	21347
1	21348
1	21355
1	21356
1	21360
1	21365
1	21366
1	21385
1	21386
1	21387
1	21390
1	21395
1	21400
1	21401
1	21406
1	21407
1	21408
1	21421
1	21422
1	21423
1	21431
1	21432
1	21433
1	21435
1	21436
1	21450
1	21451
1	21452
1	21453
1	21454
1	21461
1	21462
1	21465
1	21470
1	21480
1	21485
1	21490
1	21495
1	21497
1	21615
1	21616
1	21620
1	21627
1	21630
1	21632
1	21685
1	21700
1	21705
1	21740
1	21742
1	21743
1	21750
1	21811
1	21812
1	21813
1	21820
1	21825
1	22100
1	22101
1	22102
1	22110
1	22112
1	22114
1	22206
1	22207
1	22210
1	22212
1	22214
1	22220
1	22222
1	22224
1	22305
1	22310
1	22315
1	22318
1	22319
1	22325
1	22326
1	22327
1	22505
1	22510
1	22511
1	22513
1	22514
1	22532
1	22533
1	22548
1	22551
1	22554
1	22556
1	22558
1	22586
1	22590
1	22595
1	22600
1	22610
1	22612
1	22630
1	22633
1	22800
1	22802
1	22804
1	22808
1	22810
1	22812
1	22818
1	22819
1	22830
1	22840
1	22842
1	22843
1	22844
1	22845
1	22846
1	22847
1	22848
1	22849
1	22850
1	22852
1	22855
1	22856
1	22857
1	22858
1	22861
1	22862
1	22864
1	22865
1	23000
1	23020
1	23040
1	23100
1	23105
1	23106
1	23107
1	23120
1	23125
1	23130
1	23195
1	23334
1	23335
1	23350
1	23395
1	23400
1	23410
1	23412
1	23415
1	23420
1	23430
1	23440
1	23450
1	23455
1	23460
1	23462
1	23465
1	23466
1	23470
1	23472
1	23473
1	23474
1	23480
1	23485
1	23490
1	23491
1	23500
1	23505
1	23515
1	23520
1	23525
1	23530
1	23532
1	23540
1	23545
1	23550
1	23552
1	23570
1	23575
1	23585
1	23600
1	23605
1	23615
1	23616
1	23620
1	23625
1	23630
1	23650
1	23655
1	23660
1	23665
1	23670
1	23675
1	23680
1	23700
1	23800
1	23802
1	23900
1	23920
1	23921
1	24000
1	24006
1	24100
1	24101
1	24102
1	24105
1	24130
1	24147
1	24149
1	24155
1	24160
1	24164
1	24220
1	24300
1	24332
1	24340
1	24343
1	24344
1	24345
1	24346
1	24360
1	24361
1	24362
1	24363
1	24365
1	24366
1	24370
1	24371
1	24410
1	24420
1	24470
1	24495
1	24498
1	24500
1	24505
1	24515
1	24516
1	24530
1	24535
1	24538
1	24545
1	24546
1	24587
1	24600
1	24605
1	24615
1	24620
1	24635
1	24640
1	24650
1	24655
1	24665
1	24666
1	24670
1	24675
1	24685
1	24800
1	24802
1	24900
1	24920
1	24925
1	24930
1	24931
1	24935
1	24940
1	25020
1	25023
1	25024
1	25025
1	25085
1	25100
1	25101
1	25105
1	25107
1	25119
1	25215
1	25230
1	25240
1	25246
1	25250
1	25251
1	25259
1	25300
1	25301
1	25320
1	25332
1	25335
1	25337
1	25370
1	25375
1	25390
1	25391
1	25392
1	25393
1	25400
1	25405
1	25415
1	25420
1	25425
1	25426
1	25440
1	25441
1	25442
1	25443
1	25444
1	25445
1	25446
1	25449
1	25450
1	25455
1	25490
1	25491
1	25492
1	25500
1	25505
1	25515
1	25520
1	25525
1	25526
1	25530
1	25535
1	25545
1	25560
1	25565
1	25574
1	25575
1	25600
1	25605
1	25606
1	25607
1	25608
1	25609
1	25622
1	25624
1	25628
1	25650
1	25651
1	25652
1	25660
1	25670
1	25671
1	25675
1	25676
1	25680
1	25685
1	25690
1	25695
1	25800
1	25805
1	25810
1	25820
1	25825
1	25830
1	25900
1	25905
1	25907
1	25909
1	25915
1	25920
1	25922
1	25924
1	25927
1	25929
1	25931
1	26025
1	26030
1	26040
1	26045
1	26121
1	26123
1	26508
1	26516
1	26517
1	26518
1	26550
1	26551
1	26580
1	26641
1	26645
1	26650
1	26665
1	26820
1	26841
1	26842
1	26860
1	26862
1	27003
1	27005
1	27006
1	27027
1	27030
1	27033
1	27035
1	27036
1	27050
1	27052
1	27054
1	27057
1	27060
1	27062
1	27076
1	27077
1	27078
1	27080
1	27090
1	27091
1	27093
1	27095
1	27096
1	27098
1	27100
1	27110
1	27111
1	27120
1	27122
1	27125
1	27130
1	27132
1	27134
1	27137
1	27138
1	27140
1	27156
1	27158
1	27161
1	27165
1	27170
1	27175
1	27176
1	27177
1	27178
1	27179
1	27181
1	27185
1	27187
1	27193
1	27194
1	27200
1	27202
1	27220
1	27222
1	27226
1	27227
1	27228
1	27230
1	27232
1	27235
1	27236
1	27238
1	27240
1	27244
1	27245
1	27246
1	27248
1	27250
1	27252
1	27253
1	27254
1	27256
1	27257
1	27258
1	27259
1	27265
1	27266
1	27267
1	27268
1	27269
1	27279
1	27280
1	27282
1	27284
1	27286
1	27290
1	27295
1	27305
1	27306
1	27307
1	27310
1	27325
1	27326
1	27330
1	27331
1	27332
1	27333
1	27334
1	27335
1	27340
1	27345
1	27347
1	27350
1	27370
1	27390
1	27391
1	27392
1	27393
1	27394
1	27395
1	27396
1	27397
1	27400
1	27409
1	27412
1	27415
1	27416
1	27418
1	27420
1	27422
1	27424
1	27425
1	27427
1	27428
1	27429
1	27430
1	27435
1	27437
1	27438
1	27440
1	27441
1	27442
1	27443
1	27445
1	27446
1	27447
1	27454
1	27465
1	27466
1	27468
1	27470
1	27472
1	27475
1	27477
1	27479
1	27485
1	27486
1	27487
1	27488
1	27495
1	27496
1	27497
1	27498
1	27499
1	27500
1	27501
1	27502
1	27503
1	27506
1	27507
1	27508
1	27509
1	27510
1	27511
1	27513
1	27514
1	27516
1	27517
1	27519
1	27520
1	27524
1	27530
1	27532
1	27535
1	27536
1	27538
1	27540
1	27550
1	27552
1	27556
1	27557
1	27558
1	27560
1	27562
1	27566
1	27570
1	27580
1	27590
1	27591
1	27592
1	27594
1	27596
1	27598
1	27600
1	27601
1	27602
1	27605
1	27606
1	27610
1	27612
1	27620
1	27625
1	27626
1	27648
1	27650
1	27652
1	27654
1	27675
1	27676
1	27681
1	27687
1	27695
1	27696
1	27700
1	27702
1	27703
1	27704
1	27712
1	27715
1	27720
1	27722
1	27724
1	27725
1	27726
1	27727
1	27730
1	27732
1	27734
1	27740
1	27742
1	27745
1	27750
1	27752
1	27756
1	27758
1	27759
1	27760
1	27762
1	27766
1	27767
1	27768
1	27769
1	27780
1	27781
1	27784
1	27786
1	27788
1	27792
1	27808
1	27810
1	27814
1	27816
1	27818
1	27822
1	27823
1	27824
1	27825
1	27826
1	27827
1	27828
1	27829
1	27830
1	27831
1	27832
1	27840
1	27842
1	27846
1	27848
1	27860
1	27870
1	27880
1	27881
1	27882
1	27884
1	27886
1	27888
1	27889
1	27892
1	27893
1	27894
1	28035
1	28060
1	28062
1	28110
1	28111
1	28113
1	28114
1	28116
1	28118
1	28119
1	28130
1	28220
1	28222
1	28225
1	28226
1	28230
1	28238
1	28240
1	28250
1	28260
1	28262
1	28264
1	28280
1	28286
1	28289
1	28290
1	28292
1	28293
1	28294
1	28296
1	28297
1	28298
1	28299
1	28300
1	28302
1	28306
1	28307
1	28309
1	28310
1	28315
1	28320
1	28344
1	28360
1	28400
1	28405
1	28406
1	28415
1	28420
1	28430
1	28435
1	28436
1	28445
1	28446
1	28490
1	28495
1	28496
1	28505
1	28530
1	28531
1	28570
1	28575
1	28576
1	28705
1	28715
1	28725
1	28730
1	28735
1	28737
1	28750
1	28755
1	28760
1	28800
1	28805
1	28890
1	29105
1	29125
1	29126
1	29200
1	29240
1	29440
1	29505
1	29515
1	29520
1	29530
1	29540
1	29550
1	29580
1	29581
1	29582
1	29583
1	29584
1	29710
1	29720
1	29800
1	29804
1	29805
1	29806
1	29807
1	29819
1	29820
1	29821
1	29822
1	29823
1	29824
1	29825
1	29826
1	29827
1	29828
1	29830
1	29834
1	29835
1	29836
1	29837
1	29838
1	29840
1	29843
1	29844
1	29845
1	29846
1	29847
1	29848
1	29850
1	29851
1	29855
1	29856
1	29860
1	29861
1	29862
1	29863
1	29866
1	29867
1	29870
1	29871
1	29873
1	29874
1	29875
1	29876
1	29877
1	29879
1	29880
1	29881
1	29882
1	29883
1	29884
1	29885
1	29886
1	29887
1	29888
1	29889
1	29891
1	29892
1	29893
1	29894
1	29895
1	29897
1	29898
1	29899
1	29904
1	29905
1	29906
1	29907
1	29914
1	29915
1	29916
1	30110
1	30115
1	30120
1	30130
1	30140
1	30150
1	30160
1	30200
1	30220
1	30400
1	30410
1	30420
1	30430
1	30435
1	30450
1	30460
1	30462
1	30465
1	30520
1	30540
1	30545
1	30560
1	30620
1	30630
1	30801
1	30802
1	30905
1	30930
1	31000
1	31002
1	31020
1	31030
1	31032
1	31040
1	31050
1	31051
1	31070
1	31075
1	31080
1	31081
1	31084
1	31085
1	31086
1	31087
1	31090
1	31200
1	31201
1	31205
1	31225
1	31230
1	31231
1	31233
1	31235
1	31237
1	31239
1	31240
1	31254
1	31255
1	31256
1	31267
1	31276
1	31287
1	31288
1	31290
1	31291
1	31292
1	31293
1	31294
1	31295
1	31296
1	31297
1	31300
1	31320
1	31360
1	31365
1	31367
1	31368
1	31370
1	31375
1	31380
1	31382
1	31390
1	31395
1	31420
1	31510
1	31527
1	31528
1	31545
1	31546
1	31560
1	31561
1	31570
1	31571
1	31579
1	31580
1	31582
1	31584
1	31587
1	31588
1	31590
1	31595
1	31600
1	31601
1	31603
1	31605
1	31610
1	31611
1	31613
1	31614
1	31625
1	31626
1	31628
1	31629
1	31631
1	31636
1	31643
1	31645
1	31647
1	31648
1	31660
1	31661
1	31750
1	31755
1	31760
1	31766
1	31780
1	31781
1	31820
1	31825
1	31830
1	32035
1	32098
1	32215
1	32220
1	32225
1	32440
1	32442
1	32445
1	32480
1	32482
1	32488
1	32491
1	32503
1	32504
1	32505
1	32553
1	32561
1	32562
1	32650
1	32651
1	32652
1	32656
1	32659
1	32664
1	32665
1	32670
1	32671
1	32673
1	32674
1	32701
1	32820
1	32850
1	32851
1	32852
1	32853
1	32854
1	32855
1	32856
1	32900
1	32905
1	32906
1	32960
1	32997
1	32998
1	33010
1	33025
1	33030
1	33031
1	33050
1	33140
1	33141
1	33202
1	33203
1	33233
1	33234
1	33235
1	33236
1	33237
1	33238
1	33241
1	33243
1	33244
1	33250
1	33251
1	33254
1	33255
1	33256
1	33257
1	33258
1	33259
1	33261
1	33265
1	33266
1	33282
1	33284
1	33310
1	33315
1	33361
1	33362
1	33363
1	33364
1	33365
1	33366
1	33367
1	33368
1	33369
1	33400
1	33401
1	33403
1	33404
1	33405
1	33406
1	33410
1	33411
1	33412
1	33413
1	33414
1	33415
1	33416
1	33417
1	33420
1	33422
1	33425
1	33426
1	33427
1	33430
1	33460
1	33463
1	33464
1	33465
1	33468
1	33470
1	33471
1	33474
1	33475
1	33476
1	33478
1	33508
1	33510
1	33511
1	33512
1	33513
1	33514
1	33516
1	33517
1	33518
1	33519
1	33521
1	33522
1	33523
1	33530
1	33533
1	33534
1	33535
1	33536
1	33542
1	33545
1	33548
1	33606
1	33608
1	33610
1	33611
1	33612
1	33615
1	33617
1	33619
1	33620
1	33622
1	33641
1	33645
1	33647
1	33660
1	33665
1	33670
1	33675
1	33676
1	33677
1	33681
1	33684
1	33688
1	33690
1	33692
1	33694
1	33697
1	33702
1	33710
1	33720
1	33724
1	33726
1	33730
1	33732
1	33735
1	33736
1	33737
1	33755
1	33762
1	33766
1	33767
1	33768
1	33770
1	33771
1	33774
1	33775
1	33776
1	33777
1	33778
1	33779
1	33780
1	33781
1	33782
1	33783
1	33786
1	33788
1	33800
1	33813
1	33814
1	33820
1	33822
1	33824
1	33840
1	33845
1	33851
1	33852
1	33853
1	33860
1	33863
1	33864
1	33870
1	33875
1	33877
1	33880
1	33881
1	33883
1	33886
1	33889
1	33891
1	33917
1	33920
1	33922
1	33924
1	33925
1	33926
1	33930
1	33933
1	33935
1	33940
1	33944
1	33945
1	33946
1	33947
1	33948
1	33949
1	33992
1	34203
1	34471
1	34490
1	34501
1	34502
1	34530
1	34800
1	34802
1	34803
1	34804
1	34805
1	34806
1	34812
1	34813
1	34820
1	34830
1	34831
1	34832
1	34833
1	34834
1	34839
1	34841
1	34842
1	34843
1	34844
1	34845
1	34846
1	34847
1	34848
1	34900
1	35001
1	35002
1	35005
1	35011
1	35013
1	35021
1	35022
1	35081
1	35082
1	35091
1	35092
1	35102
1	35103
1	35111
1	35112
1	35131
1	35132
1	35141
1	35142
1	35151
1	35152
1	35302
1	35303
1	35304
1	35305
1	35311
1	35321
1	35331
1	35355
1	35361
1	35363
1	35371
1	35372
1	35452
1	35472
1	35583
1	35682
1	35683
1	35701
1	35721
1	35741
1	36260
1	36261
1	36262
1	36430
1	36471
1	37140
1	37180
1	37181
1	37182
1	37183
1	37184
1	37211
1	37212
1	37213
1	37214
1	37215
1	37217
1	37218
1	37236
1	37238
1	37250
1	37565
1	37609
1	37619
1	37650
1	37660
1	37700
1	37718
1	37722
1	37735
1	37760
1	37761
1	37765
1	37766
1	37780
1	37785
1	37788
1	37790
1	38100
1	38102
1	38120
1	38204
1	38230
1	38232
1	38241
1	38242
1	38380
1	38381
1	38382
1	38510
1	38520
1	38525
1	38530
1	38542
1	38562
1	38564
1	38570
1	38571
1	38572
1	38700
1	38720
1	38724
1	38740
1	38745
1	38746
1	38747
1	38760
1	38765
1	38770
1	38780
1	38790
1	38794
1	39000
1	39010
1	39200
1	39220
1	39400
1	39503
1	39540
1	39541
1	39545
1	40700
1	40701
1	40702
1	40720
1	40761
1	40840
1	40842
1	40843
1	40844
1	41010
1	41019
1	41115
1	41120
1	41130
1	41135
1	41140
1	41145
1	41150
1	41153
1	41155
1	41500
1	41510
1	41512
1	41822
1	41823
1	42120
1	42140
1	42145
1	42200
1	42205
1	42210
1	42215
1	42220
1	42225
1	42226
1	42227
1	42235
1	42280
1	42281
1	42340
1	42410
1	42415
1	42420
1	42425
1	42426
1	42440
1	42507
1	42509
1	42510
1	42820
1	42821
1	42825
1	42826
1	42830
1	42831
1	42835
1	42836
1	42890
1	42950
1	42955
1	43020
1	43030
1	43045
1	43107
1	43108
1	43112
1	43113
1	43116
1	43117
1	43118
1	43121
1	43122
1	43123
1	43124
1	43180
1	43201
1	43202
1	43204
1	43205
1	43206
1	43213
1	43216
1	43217
1	43231
1	43232
1	43236
1	43237
1	43238
1	43239
1	43240
1	43242
1	43243
1	43244
1	43245
1	43246
1	43247
1	43250
1	43251
1	43252
1	43257
1	43259
1	43261
1	43263
1	43264
1	43265
1	43273
1	43279
1	43280
1	43282
1	43283
1	43300
1	43305
1	43310
1	43312
1	43313
1	43314
1	43320
1	43325
1	43327
1	43328
1	43330
1	43331
1	43332
1	43333
1	43334
1	43335
1	43336
1	43337
1	43338
1	43340
1	43341
1	43351
1	43352
1	43360
1	43361
1	43400
1	43401
1	43405
1	43500
1	43502
1	43510
1	43520
1	43605
1	43620
1	43621
1	43622
1	43631
1	43632
1	43633
1	43634
1	43635
1	43640
1	43641
1	43644
1	43645
1	43647
1	43648
1	43651
1	43652
1	43653
1	43756
1	43757
1	43770
1	43771
1	43772
1	43773
1	43774
1	43775
1	43800
1	43810
1	43820
1	43825
1	43830
1	43831
1	43832
1	43843
1	43845
1	43846
1	43847
1	43848
1	43850
1	43855
1	43860
1	43865
1	43870
1	43886
1	43887
1	43888
1	44005
1	44010
1	44015
1	44050
1	44055
1	44100
1	44110
1	44111
1	44120
1	44125
1	44126
1	44127
1	44132
1	44133
1	44135
1	44136
1	44137
1	44139
1	44143
1	44145
1	44146
1	44150
1	44151
1	44155
1	44156
1	44157
1	44158
1	44160
1	44180
1	44186
1	44202
1	44205
1	44206
1	44207
1	44208
1	44210
1	44211
1	44212
1	44213
1	44312
1	44314
1	44316
1	44320
1	44322
1	44340
1	44345
1	44346
1	44361
1	44364
1	44365
1	44369
1	44370
1	44372
1	44373
1	44377
1	44379
1	44382
1	44386
1	44389
1	44392
1	44394
1	44401
1	44407
1	44602
1	44603
1	44604
1	44605
1	44700
1	44701
1	44715
1	44900
1	44950
1	44955
1	44960
1	44970
1	45108
1	45110
1	45111
1	45112
1	45113
1	45114
1	45116
1	45119
1	45120
1	45121
1	45123
1	45126
1	45130
1	45135
1	45136
1	45150
1	45305
1	45308
1	45309
1	45315
1	45320
1	45321
1	45327
1	45331
1	45333
1	45335
1	45337
1	45338
1	45340
1	45341
1	45342
1	45346
1	45350
1	45380
1	45381
1	45384
1	45385
1	45386
1	45388
1	45391
1	45392
1	45395
1	45397
1	45398
1	45400
1	45402
1	45500
1	45505
1	45520
1	45540
1	45541
1	45550
1	45560
1	45562
1	45563
1	45900
1	45905
1	45910
1	45915
1	45990
1	46070
1	46080
1	46220
1	46221
1	46230
1	46250
1	46255
1	46257
1	46258
1	46260
1	46261
1	46262
1	46280
1	46500
1	46505
1	46604
1	46606
1	46607
1	46610
1	46611
1	46612
1	46615
1	46700
1	46705
1	46715
1	46716
1	46730
1	46735
1	46740
1	46742
1	46744
1	46746
1	46748
1	46750
1	46751
1	46753
1	46760
1	46761
1	46762
1	46900
1	46910
1	46916
1	46917
1	46922
1	46924
1	46930
1	46940
1	46945
1	46946
1	46947
1	47015
1	47122
1	47125
1	47130
1	47133
1	47135
1	47136
1	47140
1	47141
1	47142
1	47143
1	47144
1	47145
1	47370
1	47371
1	47380
1	47381
1	47382
1	47383
1	47420
1	47425
1	47460
1	47480
1	47490
1	47553
1	47555
1	47556
1	47562
1	47563
1	47564
1	47570
1	47600
1	47605
1	47610
1	47612
1	47620
1	47700
1	47701
1	47711
1	47712
1	47715
1	47720
1	47721
1	47740
1	47741
1	47760
1	47765
1	47780
1	47785
1	47800
1	47802
1	47900
1	48000
1	48001
1	48105
1	48140
1	48145
1	48146
1	48148
1	48150
1	48152
1	48153
1	48154
1	48155
1	48547
1	48548
1	48550
1	48551
1	48554
1	48556
1	49000
1	49203
1	49204
1	49205
1	49215
1	49220
1	49250
1	49255
1	49321
1	49322
1	49323
1	49324
1	49325
1	49326
1	49327
1	49411
1	49412
1	49419
1	49421
1	49422
1	49425
1	49428
1	49429
1	49435
1	49436
1	49446
1	49491
1	49492
1	49495
1	49496
1	49500
1	49501
1	49505
1	49507
1	49520
1	49521
1	49525
1	49540
1	49550
1	49553
1	49555
1	49557
1	49580
1	49582
1	49585
1	49587
1	49590
1	49600
1	49605
1	49606
1	49610
1	49611
1	49650
1	49651
1	50010
1	50040
1	50045
1	50060
1	50065
1	50070
1	50075
1	50080
1	50081
1	50100
1	50120
1	50125
1	50130
1	50135
1	50220
1	50225
1	50230
1	50234
1	50236
1	50240
1	50280
1	50300
1	50320
1	50323
1	50325
1	50340
1	50360
1	50365
1	50370
1	50380
1	50395
1	50400
1	50405
1	50540
1	50541
1	50542
1	50543
1	50544
1	50545
1	50546
1	50547
1	50548
1	50555
1	50557
1	50561
1	50574
1	50575
1	50576
1	50580
1	50590
1	50592
1	50593
1	50610
1	50620
1	50630
1	50650
1	50700
1	50715
1	50722
1	50740
1	50750
1	50760
1	50770
1	50780
1	50782
1	50783
1	50785
1	50815
1	50820
1	50840
1	50845
1	50860
1	50940
1	50945
1	50947
1	50948
1	50955
1	50957
1	50961
1	50974
1	50976
1	50980
1	51020
1	51030
1	51500
1	51520
1	51525
1	51530
1	51535
1	51550
1	51555
1	51565
1	51570
1	51575
1	51580
1	51585
1	51590
1	51595
